ssyk96,ssyk96_occ_title,tot_earnings_1962,tot_earnings_1963,tot_earnings_1964,tot_earnings_1965,tot_earnings_1966,tot_earnings_1967,tot_earnings_1968,tot_earnings_1969,tot_earnings_1970,tot_earnings_1971,tot_earnings_1972,tot_earnings_1973,tot_earnings_1974,tot_earnings_1975,obs_1962,obs_1963,obs_1964,obs_1965,obs_1966,obs_1967,obs_1968,obs_1969,obs_1970,obs_1971,obs_1972,obs_1973,obs_1974,obs_1975,log_ratio,sum_reasoning_ability,sum_knowledge,share_emp_1962,share_emp_1975,share_earn_1962,share_earn_1975,d_share_emp,d_share_earn,d_share_emp_t,d_share_earn_t,sector,x_plot,y_plot
1110,Legislators and senior government officials,71274,61588,39820,53461,54331,87659,164495,168887,136440,143807,127726,133562,154273,56520,9,9,7,7,7,13,25,26,19,20,18,19,19,7,0.249802075005679,0.657779043496269,0.512010320168638,0.000202488356919477,0.000123585388676047,0.000529743309733096,0.0002804393021134,-7.89029682434297e-05,-0.000249304007619696,-0.027609021679023,-0.087035961378686,"",,
1120,Senior officials of special-interest organisations,51531,59419,61582,49715,50255,47141,55542,90696,103198,65005,41225,71848,49860,41380,12,10,16,10,14,9,13,16,15,13,7,12,8,11,0.26560375101719,0.662695048264291,0.507932067974502,0.000269984475892636,0.000194205610776646,0.000383003654823023,0.000205318087782245,-7.57788651159903e-05,-0.000177685567040778,-0.0265163863194806,-0.0621099589345627,"",,
1210,Directors and chief executives,4461753,4235439,4111614,4022660,4374717,4507140,4127133,4065622,4325196,4263569,4380202,4372590,3929422,3499816,603,571,587,564,622,606,550,568,517,556,532,513,518,451,0.332264291410793,0.682279337001334,0.490080050460969,0.013566719913605,0.00796243004184248,0.0331619356487859,0.0173652858557203,-0.00560428987176249,-0.0157966497930656,-1.09932874270421,-1.39186064774539,Management and sales,0.46,0.83
1221,"Production and operations managers in agriculture, hunting, forestry and fishing",42287,99937,66602,86543,47787,61320,50932,93431,48344,84839,101035,78019,91754,47187,10,19,18,20,9,14,12,18,10,16,19,13,15,13,0.33225759443854,0.67856455920741,0.48523726577296,0.000224987063243863,0.000229515721826945,0.000314297714996821,0.000234131092512827,4.52865858308169e-06,-8.01666224839936e-05,0.00158502917671175,-0.0280509581956755,"",,
1222,Production and operations managers in manufacturing,789211,755805,787122,1102886,1274514,1372814,1427674,1205504,1432078,1611715,1321770,1237038,1110302,983132,167,167,178,232,274,261,281,252,267,288,244,209,200,186,0.301392376628808,0.69371626710152,0.513095783587775,0.00375728395617252,0.00328384032767783,0.00586580305886812,0.00487807593710812,-0.00047344362849469,-0.000987727121759994,-0.164213118832824,-0.332842973272322,"",,
1223,Production and operations managers in construction,567875,488137,483950,550013,620888,716095,604684,904442,759306,969219,1408931,1222607,1087010,943294,121,111,99,122,124,140,122,158,137,175,235,185,191,167,0.300733273008031,0.68984279077175,0.510449492046277,0.00272234346525075,0.00294839427269999,0.00422072539796674,0.00468040890034957,0.00022605080744924,0.000459683502382821,0.0789533173500318,0.15952217157672,"",,
1224,"Prod. and operations managers in wholesale and retail trade, hotels and rest., transport and comm.",582170,657686,874086,1162151,1471109,1530153,1326975,1375606,1494220,1757825,1727225,1723460,1590812,1458205,147,168,209,260,302,326,293,297,332,358,348,343,315,303,0.338744469277723,0.616155237379297,0.441946926038108,0.00330730982968479,0.00534948182412034,0.00432697284602122,0.00723527941504371,0.00204217199443554,0.00290830656902249,0.620563600676384,0.794272123620084,"",,
1225,Production and operations managers in business services enterprises,482642,489057,367604,392201,466933,382381,516967,523165,542340,625760,638302,699134,662859,436441,57,58,61,65,68,60,71,70,84,86,88,90,87,66,0.336921161120305,0.684682041484035,0.489327808334724,0.00128242626049002,0.00116523366465988,0.00358723195690155,0.00216552033711384,-0.000117192595830146,-0.0014217116197877,-0.0409944287903068,-0.461725018503505,"",,
1226,Production and operations managers in public administration,407478,386919,355924,340421,441291,417004,464866,507444,544720,557023,524615,605433,547295,369061,84,82,74,71,86,80,91,97,103,103,96,111,102,72,0.362030422426562,0.66752471457624,0.465915679910164,0.00188989133124845,0.00127116399781077,0.0030285762601148,0.00183119620094256,-0.00061872733343768,-0.00119738005917224,-0.213261566208724,-0.39684825724471,"",,
1227,Production and operations managers in education,348181,363427,299225,322513,305317,346520,329724,393929,389477,378700,487947,496481,376997,321432,85,91,78,82,76,85,78,84,85,82,103,100,78,69,0.361153582910539,0.741307988759534,0.517074757612253,0.00191239003757284,0.00121819883123532,0.00258785188604791,0.00159487200560712,-0.000694191206337515,-0.000992979880440795,-0.238348420796724,-0.334484243232047,"",,
1228,Production and operations managers in health and social work,75321,72852,85201,56670,60887,105469,242359,195782,219737,341646,271712,330477,367207,286320,20,16,20,12,15,23,59,47,54,77,60,67,72,67,0.286594628325692,0.642769102797444,0.483075589968836,0.000449974126487727,0.00118288872018503,0.000559822597755233,0.00142065429902882,0.000732914593697298,0.000860831701273582,0.251105758535912,0.292640864402809,"",,
1229,Production and operations managers not elsewhere classified,1203927,1216766,1444905,1148080,1624842,1492556,1710111,1555409,1691876,1706817,1869395,1734946,1556954,1337995,235,254,287,239,312,280,313,278,302,280,287,283,262,234,0.287320274980566,0.673034650307841,0.504504404817358,0.00528719598623079,0.00413128299288501,0.00894817568337734,0.00663882491208808,-0.00115591299334578,-0.00230935077128926,-0.384439424706938,-0.679764997141841,"",,
1231,Finance and administration managers,1877054,1778699,1614672,1781635,2098335,1999992,1743694,1593275,1750037,1879339,1752468,1707221,1691954,1615461,302,296,288,284,315,318,247,231,243,246,230,224,202,203,0.466493269697804,0.695146058354396,0.4360563381539,0.00679460930996468,0.00358397627160537,0.013951185544627,0.00801554768986934,-0.0032106330383593,-0.00593563785475768,-0.843589352284542,-1.12217650073316,Management and sales,0.46,0.83
1232,Personnel and industrial relations managers,201816,195898,257719,298241,359388,375235,334891,272009,323785,265820,432059,381257,318810,243954,36,37,48,51,68,64,56,51,61,46,63,56,49,41,0.425785014634204,0.717173891482412,0.468717805459302,0.000809953427677909,0.000723857276531135,0.00149999545131597,0.00121044390494997,-8.60961511467738e-05,-0.000289551546365999,-0.0301245370430779,-0.100998218699569,"",,
1233,Sales and marketing managers,1989557,2389937,2446400,3094583,3767091,4128307,3310811,3261523,3200721,4139609,3591105,3435767,3148516,2590265,328,390,406,504,572,597,483,483,448,560,477,469,437,376,0.443701713948204,0.742038578664059,0.475960449857929,0.00737957567439872,0.00663830087745626,0.0147873629946776,0.0128523019973242,-0.000741274796942463,-0.00193506099735333,-0.253849235278993,-0.59530841804983,Management and sales,0.46,0.83
1234,Advertising and public relations managers,116919,103180,135027,159041,84129,172013,174612,259786,155693,253906,203813,315383,197058,145032,21,16,21,27,16,26,26,35,26,30,24,35,25,16,0.297988557958935,0.671707669547896,0.497955700244141,0.000472472832812113,0.000282480888402394,0.000868999326973143,0.000719615584998419,-0.000189991944409719,-0.000149383741974725,-0.0663994256946109,-0.0522367453636588,"",,
1235,Supply and distribution managers,482931,553680,598455,680570,777261,891739,848572,938154,914739,1182685,907665,912418,1028840,797279,103,116,133,135,157,165,155,163,163,200,156,158,183,135,0.409463192911069,0.607425448225721,0.404172346730271,0.00231736675141179,0.0023834324958952,0.0035893799465824,0.00395591589436782,6.60657444834056e-05,0.000366535947785428,0.0231188908028444,0.127590677554841,"",,
1236,Computing services managers,653159,653453,638095,748565,567689,891081,891525,954090,802510,868803,1094890,1313738,1032132,956124,118,130,117,127,103,151,144,153,133,137,173,190,155,139,0.5206137421091,0.720392725536966,0.429014621571887,0.00265484734627759,0.0024540527179958,0.00485459789603445,0.00474406842345846,-0.000200794628281791,-0.000110529472575981,-0.0701627600220292,-0.0386660344952127,"",,
1237,Research and development managers,415575,375559,465545,424999,862157,963703,700611,646251,672971,794706,801103,843993,680981,478939,69,60,84,70,126,143,101,98,99,110,105,108,90,72,0.349832025152985,0.687916742159645,0.483299733914125,0.00155241073638266,0.00127116399781077,0.00308875713362981,0.00237638568497682,-0.000281246738571885,-0.000712371448652996,-0.0981202541107591,-0.244347982166326,"",,
1239,Specialist managers not elsewhere classified,2589930,2637954,2849382,2938901,2826209,3257215,3350120,2817254,3316706,3318573,3570267,2951732,2935101,2452632,428,461,492,487,518,560,538,475,524,504,521,469,456,394,0.348019985616846,0.687810755084463,0.484210840414563,0.00962944630683736,0.00695609187690895,0.0192496294606313,0.0121693985566347,-0.0026733544299284,-0.00708023090399664,-0.752178579931617,-1.18724359800665,Management and sales,0.46,0.83
1311,"Managers of small enterprises in agriculture, hunting, forestry and fishing",97469,122534,117910,126463,159076,89256,132325,67279,42020,60509,124921,60039,54078,69861,40,45,43,44,51,33,28,29,14,20,38,19,16,21,0.230234303632927,0.683777777777778,0.542040404040404,0.000899948252975454,0.000370756166028142,0.000724437391704901,0.000346634290250252,-0.000529192086947312,-0.000377803101454649,-0.183141799822915,-0.13146838172694,"",,
1312,Managers off small enterprises in manufacturing,601150,568619,634258,790994,691255,757798,658875,596961,721858,697459,775796,574940,434463,448500,187,195,197,216,205,204,165,169,188,172,180,130,102,109,0.306261804079405,0.722333333333333,0.532646464646465,0.00420725808266025,0.00192440105224131,0.00446804151087424,0.0022253543347109,-0.00228285703041894,-0.00224268717616334,-0.674130864595131,-0.665490635693405,"",,
1313,Managers of small enterprises in construction,394373,393253,518571,558653,590850,541564,562636,536675,675873,679056,674537,649553,542512,469984,149,142,184,194,193,151,170,170,197,193,187,176,144,132,0.300733273008031,0.68984279077175,0.510449492046277,0.00335230724233357,0.00233046732931975,0.00293117347545206,0.00233195302484898,-0.00102183991301382,-0.000599220450603084,-0.343468295349479,-0.206730861726529,"",,
1314,"Managers of small enterprises in wholesale and retail trade, hotels and rest., transport and comm.",1670081,1761901,1881884,1939664,1826785,2076406,2101875,2009300,2010863,2210307,2166016,1869839,1870308,1512897,596,624,671,692,628,647,641,623,631,667,641,534,587,448,0.292697428088631,0.638770477113637,0.47683980753129,0.0134092289693343,0.00790946487526703,0.0124128607411168,0.00750664859960114,-0.00549976409406723,-0.00490621214151565,-1.0916684856785,-1.04345431611576,"",,
1315,Managers of small enterprises in business services enterprises,1581385,1260343,1408661,1474091,1485230,1376973,1697953,1776389,1701939,1953692,1908991,1572442,1583759,1322887,275,279,309,304,287,300,309,331,305,351,350,289,300,265,0.334468438036016,0.681464456537494,0.488335167574444,0.00618714423920625,0.00467858971416465,0.0117536285863326,0.00656386247443187,-0.00150855452504159,-0.00518976611190076,-0.485791258974942,-1.06754320377723,Management and sales,0.46,0.83
1316,Managers of small enterprises in public administration,37726,29111,56077,53433,50593,68150,178972,155739,154681,178103,212343,190850,191527,190140,10,9,16,15,15,18,47,38,40,45,47,45,44,43,0.376224725258911,0.719555555555556,0.49440404040404,0.000224987063243863,0.000759167387581434,0.000280398126988674,0.000943431155411215,0.000534180324337571,0.000663033028422541,0.184829246998377,0.228025486806877,"",,
1317,Managers of small enterprises in education,39626,50370,42487,89960,52957,75738,99672,56380,68563,69941,71020,92124,134781,37703,15,13,15,24,14,20,27,20,20,18,17,27,27,8,0.347151478478205,0.6757324447802,0.476616802876597,0.000337480594865795,0.000141240444201197,0.000294519858454467,0.00018707365547738,-0.000196240150664598,-0.000107446202977087,-0.0685763517638703,-0.0375884582183565,"",,
1318,Managers of small enterprises in health and social work,130216,149893,144524,158237,157419,199500,62116,93017,47288,55029,92389,53912,34180,25137,48,54,47,52,49,60,16,21,13,13,23,13,10,6,0.262689184693366,0.661566909771705,0.50864797611457,0.00107993790357054,0.000105930333150898,0.000967829149762954,0.00012472403993674,-0.000974007570419647,-0.000843105109826214,-0.32854739993221,-0.286943187976182,"",,
1319,Managers of small enterprises not elsewhere classified,723453,736954,665528,844883,910267,1236463,1007081,1095085,1013758,1078900,958102,960052,838312,817186,218,213,198,219,229,280,252,261,226,238,219,195,188,176,0.285868597018108,0.667987429324625,0.501289704534333,0.00490471797871622,0.00310728977242633,0.00537705736532729,0.004054689871494,-0.00179742820628989,-0.00132236749383329,-0.561542107036362,-0.433470849708136,"",,
2111,Physicists and astronomers,172851,168465,172356,196808,188550,198269,151560,252378,214907,207549,242897,215540,293765,260218,38,38,41,49,42,49,33,56,50,49,51,46,62,61,0.637277303469087,0.861413549039434,0.455478077029139,0.000854950840326681,0.00107695838703413,0.00128471337136509,0.00129114214998841,0.000222007546707446,6.42877862331724e-06,0.0775468236694652,0.00225006872093043,"",,
2112,Meteorologists,7497,9786,0,3293,0,3487,6812,2591,3705,6600,11611,8954,11708,2938,2,3,0,1,0,1,2,1,1,2,3,2,3,1,0.448875910200576,0.734,0.468545454545455,4.49974126487727e-05,1.76550555251496e-05,5.57213793679184e-05,1.45776834679612e-05,-2.73423571236231e-05,-4.11436958999572e-05,-0.00956953286951648,-0.0143992982999392,"",,
2113,Chemists,318840,328974,361303,406442,463264,485982,412732,424531,369450,341685,288351,412000,386380,323370,69,73,79,89,100,96,85,87,91,75,65,87,84,73,0.559704953962869,0.789878137754181,0.451441989512636,0.00155241073638266,0.00128881905333592,0.00236977518976485,0.00160448791798319,-0.000263591683046735,-0.000765287271781661,-0.0919966729223843,-0.261707346338555,"",,
2114,"Geologists, geophysicists and related professionals",50944,39803,53992,68194,77232,75075,68692,71804,43770,70014,123615,83427,107851,105508,14,11,14,17,20,21,14,17,11,18,31,19,26,27,0.492475750099584,0.788620346929208,0.481923505093125,0.000314981888541409,0.00047668649917904,0.000378640783049118,0.000523506544362714,0.000161704610637631,0.000144865761313596,0.0565362999470397,0.0506596343208575,"",,
2121,Mathematicians,24668,58795,34537,76137,97247,79622,85549,68976,116099,63451,116001,151828,97870,126217,6,11,6,13,16,12,17,9,9,12,15,19,17,16,0.726601787384464,0.853240127763823,0.412643026412605,0.000134992237946318,0.000282480888402394,0.000183344669367455,0.000626259861904582,0.000147488650456076,0.000442915192537127,0.0515752487881555,0.15379614077331,"",,
2122,Statisticians,52763,41929,55910,66109,71188,80691,97742,110430,113850,143768,137040,122163,117090,115077,14,12,16,19,19,22,22,28,27,29,31,25,25,25,0.726601787384464,0.853240127763823,0.412643026412605,0.000314981888541409,0.000441376388128741,0.000392160482805053,0.000570985731940972,0.000126394499587332,0.000178825249135919,0.0442092506155631,0.0625073010338493,"",,
2131,"Computer systems designers, analysts and programmers",4403396,5083325,5724654,6327003,7101686,8261548,9116219,9128749,10192014,12032892,12650112,13905330,13994950,13357299,1084,1255,1422,1527,1684,1905,1999,2029,2250,2592,2624,2899,2945,2880,0.539682867413001,0.717478548608015,0.420387972154043,0.0243885976556348,0.0508465599124309,0.0327281978155495,0.0662758600438785,0.0264579622567961,0.033547662228329,1.46322516203704,1.48583467486004,Computer and electronics,0.356,0.82
2139,Computing professionals not elsewhere classified,1287327,1492130,1543666,2013759,2150769,2328765,2349752,2493078,2562090,3152331,3221802,3402052,3169125,2886239,317,347,371,467,517,526,526,531,550,658,640,662,645,593,0.498982893991561,0.719865882223986,0.439459342995678,0.00713208990483047,0.0104694479264137,0.00956804536982317,0.0143208572344741,0.00333735802158326,0.00475281186465095,0.862766240477215,1.02953321206026,"",,
2141,"Architects, town and traffic planners",218517,207741,205958,211130,291545,242600,310411,262259,353050,445311,436344,390522,602613,480547,59,69,59,66,87,71,84,71,91,120,115,103,155,131,0.263417446617569,0.740099465373617,0.56886389444614,0.00132742367313879,0.0023128122737946,0.00162412547090028,0.00238436421289257,0.000985388600655807,0.000760238741992285,0.3321116819088,0.260057918285436,"",,
2142,Civil engineers,692435,791121,607228,852563,973213,1091904,1004408,1120044,1174289,1319543,1451372,1581041,1615105,1239528,171,194,158,215,244,255,228,258,260,282,302,321,337,263,0.398188590446355,0.8,0.537242424242424,0.00384727878147007,0.00464327960311435,0.00514651638290311,0.00615025419798334,0.000796000821644287,0.00100373781508023,0.2717102790181,0.337839809371481,"",,
2143,Electrical engineers,185452,193031,230517,317949,270231,356040,338299,372088,345234,438470,385517,471568,434622,547840,41,42,51,69,61,81,71,80,74,90,81,91,88,105,0.455690689046728,0.743549975962589,0.471726625902396,0.00092244695929984,0.00185378083014071,0.00137837018094427,0.00271825667497886,0.00093133387084087,0.00133988649403459,0.315106137490639,0.438508939410738,"",,
2144,Electronics and telecommunications engineers,1847054,2241321,2284068,2464823,2854994,2644676,3089840,2689201,2866816,3162904,3444916,3679782,3458497,3458734,377,464,482,511,592,536,607,516,562,604,622,655,647,659,0.455690689046728,0.743549975962589,0.471726625902396,0.00848201228429365,0.0116346815910736,0.0137282108372724,0.0171614463757234,0.00315266930677995,0.00343323553845102,0.834532576295206,0.876726545959522,Computer and electronics,0.356,0.82
2145,Mechanical engineers,803550,998256,1015955,1209686,1514405,1657264,1998052,2062570,2205894,2468086,2701040,2688285,3217164,2899430,188,250,250,298,358,383,445,463,490,522,565,558,659,628,0.456104378260561,0.776210088157457,0.49322055350285,0.00422975678898463,0.011087374869794,0.00597237753649338,0.0143863079569472,0.00685761808080933,0.00841393042045381,1.1760298104179,1.2434407020798,"",,
2146,Chemical engineers,183539,194280,253599,275756,240646,338727,406981,343678,380119,327155,348944,479809,387730,468503,44,48,57,61,56,72,80,71,80,68,76,99,76,98,0.424937211520985,0.792,0.517818181818182,0.000989943078272999,0.00173019544146466,0.00136415182710529,0.00232460464186189,0.000740252363191664,0.0009604528147566,0.25351392299576,0.324291032404057,"",,
2147,"Mining engineers, metallurgists and related professionals",21720,44941,43040,24223,47009,51172,78148,75201,119632,54528,127276,87423,113533,65164,6,10,10,6,10,10,17,17,25,12,26,18,23,14,0.460333941130552,0.767399040438657,0.484405566286581,0.000134992237946318,0.000247170777352095,0.000161433688124742,0.000323328851431663,0.000112178539405777,0.000161895163306921,0.0392423324932256,0.0566027801823156,"",,
2148,Cartographers and surveyors,23203,43420,28807,23137,60440,53605,55453,33529,58485,97582,37918,74188,67992,46559,5,8,9,6,14,10,12,8,13,20,6,16,11,9,0.420523311889676,0.765511769576532,0.503696846033077,0.000112493531621932,0.000158895499726347,0.000172456071158305,0.000231015100267123,4.64019681044149e-05,5.85590291088181e-05,0.0162392611812523,0.020492791026291,"",,
2149,Engineers not elsewhere classified,1071303,1209144,1179476,1382712,1688885,1736502,1785162,1665579,1720154,1729460,1862375,1650027,1710728,1718878,244,277,274,317,375,386,373,349,349,348,365,322,341,345,0.404985207872552,0.753575590450064,0.503101061103946,0.00548968434315027,0.00609099415617662,0.00796244909710406,0.00852867917087892,0.000601309813026352,0.000566230073774864,0.207431225216568,0.195645454873576,"",,
2211,Biologists and related professionals,89149,85284,68301,60345,85931,114041,103454,113050,68951,109102,110226,83867,87066,116560,27,25,22,21,28,38,26,31,24,32,33,25,29,39,0.422939018322132,0.75187874604151,0.492638376589351,0.000607465070758431,0.000688547165480836,0.000662599072865221,0.000578344038470239,8.10820947224041e-05,-8.42550343949821e-05,0.0283711185374527,-0.0294807183786025,"",,
2212,Pharmacologists and related professionals,21237,43443,28057,28677,18630,39394,58163,50415,53940,64122,72998,72349,97505,61246,4,8,6,6,4,7,12,10,11,14,13,17,19,11,0.479785505600255,0.769990641695803,0.477003318049117,8.99948252975454e-05,0.000194205610776646,0.000157843795336332,0.000303888632293653,0.000104210785479101,0.000146044836957321,0.0364576136872499,0.0510712439959027,"",,
2213,Agronomists and horticulturists,58320,50449,40974,29985,41838,53311,34514,35033,33023,26892,8651,31857,34371,27214,18,16,14,11,13,13,13,9,9,8,3,8,10,8,0.344110297104649,0.705132056387888,0.499983202018286,0.000404976713838954,0.000141240444201197,0.000433462831097373,0.000135029638494587,-0.000263736269637757,-0.000298433192602786,-0.0920468509114784,-0.104074224192544,"",,
2214,Forestry professionals,59044,41521,43287,20851,24733,58844,69266,50627,39667,46644,63127,39131,57356,47518,18,12,12,6,8,16,18,13,12,14,16,12,15,12,0.296252817735893,0.690316798466331,0.513552839683681,0.000404976713838954,0.000211860666301796,0.000438843954034864,0.000235773438744242,-0.000193116047537159,-0.000203070515290622,-0.0674879688073117,-0.0709553612691231,"",,
2221,Medical doctors,2691216,2891359,2657446,2781329,2621063,2810382,2865486,3029305,2945182,3360080,3656376,4096152,3638910,3480713,448,479,462,473,449,447,448,466,443,512,547,610,578,561,0.386179144053408,0.75617353576692,0.515215311709151,0.0100794204333251,0.00990448614960894,0.020002436667602,0.017270501142552,-0.000174934283716144,-0.00273193552504998,-0.0611506627820562,-0.762999767009591,Medical,0.56,0.83
2222,Dentists,242753,192422,160498,141761,148574,155650,177192,164325,215814,208888,253994,215210,278542,213073,61,57,43,35,44,39,46,41,53,43,55,46,60,48,0.389762606040318,0.746002805654473,0.505236116424851,0.00137242108578757,0.000847442665207182,0.00180425930448183,0.00105721945186144,-0.000524978420580385,-0.000747039852620396,-0.181715555908445,-0.255738820778514,"",,
2223,Veterinarians,68490,25321,17962,55899,36429,69930,55259,65437,41005,70095,52467,79166,65380,44782,15,8,5,15,14,18,17,18,9,16,14,14,19,11,0.359177371662751,0.741333333333333,0.517636363636364,0.000337480594865795,0.000194205610776646,0.000509051256890587,0.000222198033036841,-0.000143274984089149,-0.000286853223853746,-0.0501042743887435,-0.100063318427411,"",,
2224,Pharmacists,52411,29503,25224,28157,23757,30246,14646,9363,26856,20809,37992,35384,32950,16888,13,8,7,10,6,7,4,2,5,5,8,10,8,6,0.438609980080625,0.742666666666667,0.478969696969697,0.000292483182217023,0.000105930333150898,0.000389544246238759,8.37943901997717e-05,-0.000186552849066125,-0.000305749856038987,-0.0652009464977471,-0.106606743374663,"",,
2225,Speech therapists,7568,6655,2514,6093,0,1944,0,10854,5999,13126,5138,3650,6413,8209,3,2,1,2,0,1,0,2,2,4,2,1,2,3,0.460777939913096,0.709439034540158,0.447735519993947,6.74961189731591e-05,5.29651665754489e-05,5.62490861753244e-05,4.07311788932926e-05,-1.45309523977102e-05,-1.55179072820317e-05,-0.00508578949033132,-0.00543121414460504,"",,
2229,Health professionals not elsewhere classified,6838,72723,46139,34960,41437,30478,88486,80016,96565,37441,34127,97026,58611,55982,2,14,10,10,11,7,15,18,17,10,6,18,10,11,0.340860306234655,0.725737567692257,0.516486878095344,4.49974126487727e-05,0.000194205610776646,5.08233682963621e-05,0.000277769869265965,0.000149208198127873,0.000226946500969603,0.0521754723195046,0.079264852253851,"",,
2231,Midwives,2423,0,0,2725,3539,4806,0,0,0,7059,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0.323704924701163,0.716,0.518,2.24987063243863e-05,0,1.80089238640078e-05,0,-2.24987063243863e-05,-1.80089238640078e-05,-0.00787438445665316,-0.00630303988136514,"",,
2233,Emergency room nurses,98500,126106,125977,187132,156910,263897,287113,386695,410913,433870,465448,422810,588106,539296,35,41,41,58,50,74,81,103,109,113,116,102,142,135,0.319768490360051,0.713354770098976,0.517953644076285,0.000787454721353522,0.0023834324958952,0.000732100289147654,0.00267586330276978,0.00159597777454168,0.00194376301362213,0.5094159834915,0.597393430540187,"",,
